victim_id,title,outlet,url
V1-0028,Epileptic dies after struggle with police in ambulance,The Globe and Mail,https://www.theglobeandmail.com/news/national/epileptic-dies-after-struggle-with-police-in-ambulance/article4150515/
V1-0566,Shooter in killing spree had privately made guns  coroner hears,Montreal Gazette,https://www.proquest.com/canadiannews/docview/2869801854/DFE21E03147740E4PQ/85?accountid=14771
V1-0397,Coroner names B.C. man who died following confrontation with Terrace RCMP,The Vancouver Sun,https://vancouversun.com/news/local-news/coroner-names-b-c-man-who-died-following-confrontation-with-terrace-rcmp
V1-0059,Deadly force: 10 years after fatal encounter with Yukon police  man's family still wants justice,CBC,https://www.cbc.ca/news/canada/north/deadly-force-cbc-yukon-1.4614546
V1-0565,Investigation continues a year after Langley spree shooting,Surrey Now-Leader,https://www.surreynowleader.com/news/investigation-continues-a-year-after-langley-spree-shooting-3003359
V1-0658,SIU report details fatal police shooting outside Toronto Pearson Airport,CTV,https://www.ctvnews.ca/toronto/article/siu-report-details-fatal-police-shooting-outside-pearson-airport/
V1-0265,Use-of-force expert to testify at inquest for DTES man shot by police,CBC,https://www.cbc.ca/news/canada/british-columbia/use-of-force-expert-to-testify-at-inquest-for-dtes-man-shot-by-police-1.1221863
V1-0350,Travis Rood identified as man shot by Burnaby RCMP after fatal stabbing,CBC,https://www.cbc.ca/news/canada/british-columbia/travis-rood-identified-as-man-shot-by-burnaby-rcmp-after-fatal-stabbing-1.3033123
V1-0329,Alberta Serious Incident Response Team clears officers in shooting,Edmonton Sun,https://edmontonsun.com/2015/07/23/alberta-serious-incident-response-team-clears-officers-in-shooting
V1-0200,Man dies after being shot  by Ottawa police  SIU says,The Globe and Mail,https://www.proquest.com/canadiannews/docview/382655652/FE4943DEAEF749C9PQ/1?accountid=14771&sourcetype=Newspapers
V2-0914,'No one is talking to us:' B.C. woman searching for answers after brother's death in jail,CTV,https://www.ctvnews.ca/vancouver/article/no-one-is-talking-to-us-bc-woman-searching-for-answers-after-brothers-death-in-jail/
V2-0861,Inquest to probe death of Sask. woman who died in police custody in 2017,CBC,https://www.cbc.ca/news/canada/saskatoon/inquest-to-probe-death-of-sask-woman-who-died-in-police-custody-in-2017-1.5313182
V1-0285,Man who allegedly stabbed Toronto police officer has died: SIU,Global News,https://globalnews.ca/news/236324/man-who-allegedly-stabbed-toronto-police-officer-has-died-siu/
V1-0529,No charges for Montreal police officer who shot and killed armed man in distress,CTV,https://www.ctvnews.ca/montreal/article/no-charges-for-montreal-police-officer-who-shot-and-killed-armed-man-in-distress/
V1-0327,Three RCMP officers injured in confrontation with gunman in northern Alberta,National Post,https://nationalpost.com/news/canada/three-rcmp-officers-injured-in-confrontation-with-gunman-in-northern-alberta
V1-0206,Police cleared in fatal shooting after chase,CBC,https://www.cbc.ca/news/canada/ottawa/police-cleared-in-fatal-shooting-after-chase-1.781663
V1-0074,Tasers save lives: coroner: Tells inquest more Ontario police forces should have Tasers,St. Catharine's Standard,https://www.proquest.com/canadiannews/docview/349701744/1D75ECF888524B4EPQ/1?accountid=14771&sourcetype=Newspapers
V1-0088,Sister looks to bring brother's body home,Prince Rupert Daily News,https://www.proquest.com/canadiannews/docview/357955761/5EEAF77600804313PQ/1?accountid=14771&sourcetype=Newspapers
V1-0123,Police justified in fatal shooting  SIU concludes,The Globe and Mail,https://www.theglobeandmail.com/news/national/police-justified-in-fatal-shooting-siu-concludes/article18168827/
V1-0018,SIU launches probe after cop kills man; 37-year-old Amherstburg resident shot,Windsor Star,https://www.proquest.com/canadiannews/docview/254366646/9228828E3B2A487BPQ/3?accountid=14771&sourcetype=Newspapers
V1-0456,SiRT clears RCMP officers in Westphal fatal shooting,CityNews,https://halifax.citynews.ca/2018/11/21/sirt-clears-rcmp-officers-in-westphal-fatal-shooting-1130390/
V1-0279,Inquest into death of Phonesay Chanthachack delayed,Stoney Creek News,https://www.thespec.com/news/hamilton-region/inquest-into-death-of-phonesay-chanthachack-delayed/article_150e2ddf-1380-530b-820e-63a91b02efe4.html
V1-0369,SIU probing death of man Tasered by cops,The Toronto Sun,https://torontosun.com/2015/11/18/siu-probing-death-of-man-tasered-by-cops
V1-0131,Carjacking suspect dies in hospital,The Globe and Mail,https://www.theglobeandmail.com/news/national/carjacking-suspect-dies-in-hospital/article18167530/
V1-0576,Man killed in police shooting in Saskatoon was shot and wounded in February confrontation,Saskatoon StarPhoenix,https://thestarphoenix.com/news/local-news/man-killed-in-police-shooting-in-saskatoon-was-shot-and-wounded-in-february-confrontation
V2-0956,Homeless man's cell death probed,The Province,https://www.proquest.com/canadiannews/docview/269328921/74283A72D18A478EPQ/32?accountid=14771&sourcetype=Newspapers
V1-0297,Public inquest will probe death of man killed by Burnaby RCMP,Global News,https://globalnews.ca/news/1165248/public-inquest-will-probe-death-of-man-killed-by-burnaby-rcmp/
V1-0334,Martin Couture-Rouleau  hit-and-run driver  arrested by RCMP in July,CBC,https://www.cbc.ca/news/canada/montreal/martin-couture-rouleau-hit-and-run-driver-arrested-by-rcmp-in-july-1.2807078
V1-0556,One of two men killed in police shooting outside Edmonton apartment building identified,The Calgary Sun,https://calgarysun.com/news/local-news/man-shot-by-police-outside-edmonton-apartment-building-identified/wcm/defd9c94-8b51-467d-9c40-3e4a7df553e4
V2-0858,New Dorval home for Nunavik medical patients opens,CTV,https://www.ctvnews.ca/montreal/article/new-dorval-home-for-nunavik-medical-patients-opens/
V1-0077,Taser study on the right track,Times-Colonist,https://www.proquest.com/canadiannews/docview/347963343/33F85CB0C2724DBCPQ/45?accountid=14771&sourcetype=Newspapers
V1-0612,Family of twins shot by Nunavik police call for justice at Montreal protest,CBC,https://www.cbc.ca/news/canada/montreal/protest-nunavik-twins-fatal-police-shooting-1.7397938
V2-0763,Tasered man's death 'avoidable ' Quebec coroner's report finds,The Globe and Mail,https://www.proquest.com/canadiannews/docview/382680001/DAB282DB47754EEEPQ/15?accountid=14771&sourcetype=Newspapers
V2-0932,Hamilton woman still wants accountability after inquest into brother's 2017 death in jail,CBC,https://www.cbc.ca/news/canada/hamilton/ryan-mckechnie-inquest-verdict-1.7476685
V1-0083,Publishing Truscott photo was 'heartless',Kingston Whig-Standard,https://www.proquest.com/canadiannews/docview/352722935/8918D4395BD64E1APQ/23?accountid=14771&sourcetype=Newspapers
V1-0230,Psychiatrist surprised by Firman's behaviour,Collingwood Connection,https://www.simcoe.com/news/psychiatrist-surprised-by-firman-s-behaviour/article_553b6d80-1529-5acb-a2b8-7f8fbcd10aba.html
V1-0234,RCMP shooting questions remain  deceased man's dad says,CBC,https://www.cbc.ca/news/canada/british-columbia/rcmp-shooting-questions-remain-deceased-man-s-dad-says-1.1228280
V1-0587,'I don't understand why he's lying in the morgue': Family searches for answers after fatal Toronto police shooting,Niagara Falls Review,https://www.niagarafallsreview.ca/news/gta/i-don-t-understand-why-he-s-lying-in-the-morgue-family-searches-for-answers/article_1f1b3a89-c3ea-5b4f-8b4d-368a3834fd12.html
V1-0469,Family challenges RCMP statement after Mi'kmaw man shot and killed during wellness check,CBC,https://www.cbc.ca/news/indigenous/rcmp-shooting-elsipogtog-family-statement-1.7321343
V1-0168,Officers who shot knife-wielding schizophrenic man say they would do it again,Toronto Star,https://www.thestar.com/news/crime/officers-who-shot-knife-wielding-schizophrenic-man-say-they-would-do-it-again/article_79879b19-6542-5905-b573-bdfe6756af35.html
V2-0835,Manitoba inquest questions whether police should have taken clothing from man who died in custody,Toronto Star,https://www.thestar.com/news/canada/manitoba-inquest-questions-whether-police-should-have-taken-clothing-from-man-who-died-in-custody/article_8e3bd8fd-8b9b-58a3-9215-17d1d5f1ccdd.html
V1-0207,SIU clears cops in man's death,Barrie Advance,https://www.simcoe.com/news/siu-clears-cops-in-man-s-death/article_e5b1713d-e840-5b2e-8284-b7dae78b7f00.html
V1-0183,Mountie felt 'fear of death ' inquest hears,CBC,https://www.cbc.ca/news/canada/saskatchewan/mountie-felt-fear-of-death-inquest-hears-1.868162
V1-0172,RCMP shooting was death by suicide: jury,CBC,https://www.cbc.ca/news/canada/saskatchewan/rcmp-shooting-was-death-by-suicide-jury-1.840534
V1-0399,Oneida family relieved police officer's appeals come to an end,APTN News,https://www.aptnnews.ca/national-news/debra-chrisjohn-oneida-family-relieved-police-officers-appeals-come-to-an-end/
V1-0278,Toronto Police shooting of Michael Eligon: A timeline,Toronto Star,https://www.thestar.com/news/crime/toronto-police-shooting-of-michael-eligon-a-timeline/article_27ce888d-f35e-510d-af71-2806ced3327e.html
V2-0735,Woman died after seizure in jail,Times-Colonist,https://www.proquest.com/canadiannews/docview/348286939/23A0D4B86B944E97PQ/1?accountid=14771&sourcetype=Newspapers
V1-0082,SIU clears officer who shot hostage-taker,The Globe and Mail,https://www.theglobeandmail.com/news/national/siu-clears-officer-who-shot-hostage-taker/article1004202/
V1-0550,MLCN leadership responds to shooting incident; community prepares for funeral,La Ronge Now,https://larongenow.com/2021/12/19/mlcn-leadership-responds-to-shooting-incident-community-prepares-for-funeral/
V2-0800,Public inquest into death of Stanley Robillard,Global News,https://globalnews.ca/news/1017371/public-inquest-into-death-of-stanley-robillard/
V1-0273,Doctor 'astounded' to learn police shot Sylvia Klibingaitis,CBC,https://www.cbc.ca/news/canada/toronto/doctor-astounded-to-learn-police-shot-sylvia-klibingaitis-1.2287616
V1-0549,Toronto police officer who fatally shot renowned gunsmith did so in self-defence  says SIU,CBC,https://www.cbc.ca/news/canada/hamilton/rodger-kotanko-self-defence-siu-1.6371860
V2-0823,Year in Review: Demands for answers following in-custody deaths in P.A.,paNOW,https://panow.com/2021/12/27/year-in-review-demands-for-answers-following-in-custody-deaths-in-p-a/
V1-0443,UPDATE: Police sniper shot  killed suspect in Vaughan hostage situation,East Gwillimbury Express,https://www.yorkregion.com/news/crime/update-police-sniper-shot-killed-suspect-in-vaughan-hostage-situation/article_79f5ef27-18e9-582a-b6d4-5711392896be.html
V2-0688,Doctor tells inquest decision to keep man in jail after head injury 'risky',Nunatsiaq News,https://nunatsiaq.com/stories/article/doctor-tells-inquest-decision-to-keep-man-in-jail-after-head-injury-risky/
V1-0182,Whitehorse Daily Star: Man 'looked right through us ' officer testifies,Whitehorse Star,https://www.whitehorsestar.com/News/man-looked-right-through-us-officer-testifies
V2-0850,Date set for delayed inquest into Island teen's in-custody death,Times-Colonist,https://www.proquest.com/canadiannews/docview/2541165947/7D6CDABE33CB4A1APQ/1?accountid=14771&sourcetype=Newspapers
V1-0370,Inquest ordered into 2015 death,Ottawa Sun,https://www.proquest.com/canadiannews/docview/2231438727/29DE5D32EBEF4598PQ/221?accountid=14771&sourcetype=Newspapers
V1-0499,Family of Mississauga  Ont.  man sues police  paramedics and SIU for $101M over his death,CBC,https://www.cbc.ca/news/canada/toronto/ont-jamal-francique-1.6515798
V2-0840,Inquest into death of man who died in police custody starts,CTV,https://www.ctvnews.ca/saskatoon/article/inquest-into-death-of-man-who-died-in-police-custody-starts/
V2-0720,Holding cells flayed; Inquest probes woman's suicide,Winnipeg Sun,https://www.proquest.com/canadiannews/docview/2168714450/29DE5D32EBEF4598PQ/260?accountid=14771&sourcetype=Newspapers
V2-0734,Jury slams poor state of reserve,Toronto Star,https://www.thestar.com/news/ontario/jury-slams-poor-state-of-reserve/article_ca7f458d-49a4-5bca-9d84-9a0279ae0bbc.html
V2-0938,'Complete torture': Mentally ill man shouldn't have been in solitary  inquest told,CBC,https://www.cbc.ca/news/canada/ottawa/inquest-death-cleve-cas-geddes-mentally-ill-1.4921181
V1-0331,Improvements made to emergency response teams  inquest into police shooting death hears,Prince George Citizen,https://www.princegeorgecitizen.com/local-news/improvements-made-to-emergency-response-teams-inquest-into-police-shooting-death-hears-3737333
V1-0165,Saskatoon police involved in second shooting in less than a week,Winnipeg Free Press,https://www.winnipegfreepress.com/historic/2007/12/27/saskatoon-police-involved-in-second-shooting-in-less-than-a-week
V2-0689,Relatives of man who died in police custody in Barrie  Ont.  want justice,CBC,https://www.cbc.ca/news/canada/toronto/olando-brown-barrie-siu-family-1.4725370
V1-0572,Officers cleared of wrongdoing in shootout with Toronto cop killer: SIU,Global News,https://globalnews.ca/news/9362295/officers-cleared-wrongdoing-toronto-area-shooting-spree-sean-petrie/
V1-0223,Wieslaw Duda inquest: Family called Peel police hours before shooting death,Toronto Star,https://www.thestar.com/news/crime/wieslaw-duda-inquest-family-called-peel-police-hours-before-shooting-death/article_5fc41f2d-1011-59ac-9db7-17cd1f9513b7.html
V1-0542,Police watchdog investigating after B.C. RCMP shoot  kill Wet'suwet'en man in Campbell River,APTN News,https://www.aptnnews.ca/national-news/police-watchdog-investigating-after-b-c-rcmp-shoot-kill-wetsuweten-man-in-campbell-river/
V1-0178,Taser fires back in lawsuit by city teenager's family,Winnipeg Free Press,https://www.winnipegfreepress.com/local/2011/02/09/taser-fires-back-in-lawsuit-by-city-teenagers-family
V1-0343,Coroner's inquest in death of Michel Vienneau scheduled for April,Global News,https://globalnews.ca/news/7578337/coroners-inquest-michel-vienneau/
V2-0763,Charest faces calls to suspend taser use across Quebec,The Globe and Mail,https://www.proquest.com/canadiannews/docview/383374855/DAB282DB47754EEEPQ/1?accountid=14771&sourcetype=Newspapers
V1-0018,Police held at bay in standoff,Windsor Star,https://www.proquest.com/canadiannews/docview/254370737/9228828E3B2A487BPQ/8?accountid=14771&sourcetype=Newspapers
V1-0163,Vancouver police 'heavy-handed' with cameraman  Channel M says,The Georgia Straight,https://www.straight.com/article-127703/vancouver-police-heavy-handed-with-cameraman-channel-m-says
V1-0618,Family of Montreal man who died after police altercation sees similarities to George Floyd,CBC,https://www.cbc.ca/news/canada/montreal/abisay-cruz-george-floyd-vigil-saint-michel-spvm-bei-1.7543819
